"activity_reference_key","activity_search_autocomplete","override_industry_guidance_label","activity_key","4 - WIDESPREAD","3 - SUBSTANTIAL","2 - MODERATE","1 - MINIMAL","RSHO","last_modified","primary_guidance","secondary_guidance","related_guidance","language_code","language"
"fire-stations","Trạm cứu hỏa","","fire-stations","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"fire-stations","消防站","","fire-stations","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"fire-stations","消防站","","fire-stations","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"fitness-guidance","استوديوهات الرقص","","fitness-guidance","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br> – +الحمامات البخارية<br>– +منتجعات الاسبا<br>– +غرف البخار<br>– بحد أقصى 50% من الطاقة الاستيعابية","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br>- بحد أقصى 10% من طاقتها الاستيعابية","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br>– بحد أقصى 25% من طاقتها<br>– +حمامات السباحة الداخلية","يمكن افتتاح الأماكن الخارجية فقط بإجراء بعض التعديلات","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"fitness-guidance","الصالات الرياضية ومراكز اللياقة البدنية","","fitness-guidance","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br> – +الحمامات البخارية<br>– +منتجعات الاسبا<br>– +غرف البخار<br>– بحد أقصى 50% من الطاقة الاستيعابية","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br>– بحد أقصى 10% من طاقتها الاستيعابية<br>– +جدران التسلق","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br>– بحد أقصى 25% من طاقتها الاستيعابية<br>– +حمامات السباحة الداخلية","يمكن افتتاح الأماكن الخارجية فقط مع إجراء بعض التعديلات","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"fitness-guidance","Gimnasios y centros de acondicionamiento físico","","fitness-guidance","Pueden abrir en interiores con modificaciones<br>, + saunas<br>, + spas<br>, + baños de vapor,<br> máximo 50% de la capacidad.","Pueden abrir en interiores con modificaciones<br>, máximo 10&nbsp;% de la capacidad<br>, + paredes para escalar.","Pueden abrir en interiores con modificaciones<br>, máximo 25&nbsp;% de la capacidad<br>, + piscinas cubiertas.","Pueden abrir en exteriores solo con modificaciones.","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"fitness-guidance","Estudios de baile","","fitness-guidance","Pueden abrir en interiores con modificaciones<br>, + saunas<br>, + spas<br>, + baños de vapor,<br> máximo 50% de la capacidad.","Pueden abrir en interiores con modificaciones<br>, máximo 10% de la capacidad.","Pueden abrir en interiores con modificaciones<br>, máximo 25% de la capacidad<br>, + piscinas cubiertas.","Pueden abrir en exteriores solo con modificaciones.","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"fitness-guidance","ستوديوهات اليوجا","","fitness-guidance","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br>– +الحمامات البخارية<br>– +منتجعات الاسبا<br>– +غرف البخار<br>– بحد أقصى 50% من الطاقة الاستيعابية","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br>- بحد أقصى 10% من طاقتها الاستيعابية","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br>– بحد أقصى 25% من طاقتها<br>– +حمامات السباحة الداخلية","يمكن افتتاح الأماكن الخارجية فقط بإجراء بعض التعديلات","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"fitness-guidance","حمامات السباحة","","fitness-guidance","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات","يمكن افتتاح الأماكن الخارجية مع إجراء بعض التعديلات","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات","يمكن افتتاح الأماكن الخارجية مع إجراء بعض التعديلات","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"fitness-guidance","حمامات البخار وغرف البخار","","fitness-guidance","يمكن افتتاح الأماكن الداخلية مع إجراء تعديلات<br> – +الحمامات البخارية<br>– +منتجعات الاسبا<br>– +غرف البخار<br>– بحد أقصى 50% من الطاقة الاستيعابية","مغلقة","مغلقة","مغلقة","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"fitness-guidance","Albercas","","fitness-guidance","Pueden abrir en interiores con modificaciones.","Pueden abrir en exteriores con modificaciones.","Pueden abrir en interiores con modificaciones.","Pueden abrir en exteriores con modificaciones.","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"fitness-guidance","Estudios de yoga","","fitness-guidance","Pueden abrir en interiores con modificaciones<br>, + saunas<br>, + spas<br>, + baños de vapor,<br> máximo 50% de la capacidad.","Pueden abrir en interiores con modificaciones<br>, máximo 10% de la capacidad.","Pueden abrir en interiores con modificaciones<br>, máximo 25% de la capacidad<br>, + piscinas cubiertas.","Pueden abrir en exteriores solo con modificaciones.","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"fitness-guidance","Saunas y baños de vapor","","fitness-guidance","Pueden abrir en interiores con modificaciones<br>, + saunas<br>, + spas<br>, + baños de vapor,<br> máximo 50% de la capacidad.","Cerrado","Cerrado","Cerrado","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"fitness-guidance","사우나 및 한증실","","fitness-guidance","변경 조치 이행 후 실내 운영 개시 가능<br>– +사우나<br>– +스파<br>– +한증실<br>– 최대 수용 가능 인원의 50% 이내","폐쇄","폐쇄","폐쇄","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"fitness-guidance","체육관 및 헬스 클럽","","fitness-guidance","변경 조치 이행 후 실내 운영 개시 가능<br>– +사우나<br>– +스파<br>– +한증실<br>– 최대 수용 가능 인원의 50% 이내","변경 조치 이행 후 실내 운영 개시 가능<br>– 최대 수용 가능 인원의 10% 이내<br>– +벽등반","변경 조치 이행 후 실내 운영 개시 가능<br>– 최대 수용 가능 인원의 25% 이내<br>– +실내 수영장","변경 조치 이행 후 실외에 한해 운영 개시 가능","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"fitness-guidance","댄스 교습장","","fitness-guidance","변경 조치 이행 후 실내 운영 개시 가능<br>– +사우나<br>– +스파<br>– +한증실<br>– 최대 수용 가능 인원의 50% 이내","변경 조치 이행 후 실내 운영 개시 가능<br>– 최대 수용 가능 인원의 10% 이내","변경 조치 이행 후 실내 운영 개시 가능<br>– 최대 수용 가능 인원의 25% 이내<br>– +실내 수영장","변경 조치 이행 후 실외에 한해 운영 개시 가능","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"fitness-guidance","요가 교습소","","fitness-guidance","변경 조치 이행 후 실내 운영 개시 가능<br>– +사우나<br>– +스파<br>– +한증실<br>– 최대 수용 가능 인원의 50% 이내","변경 조치 이행 후 실내 운영 개시 가능<br>– 최대 수용 가능 인원의 10% 이내","변경 조치 이행 후 실내 운영 개시 가능<br>– 최대 수용 가능 인원의 25% 이내<br>– +실내 수영장","변경 조치 이행 후 실외에 한해 운영 개시 가능","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"fitness-guidance","수영장","","fitness-guidance","변경 조치 이행 후 실내 운영 개시 가능","변경 조치 이행 후 실외 운영 개시 가능","변경 조치 이행 후 실내 운영 개시 가능","변경 조치 이행 후 실외 운영 개시 가능","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"fitness-guidance","Mga dance studio","","fitness-guidance","Puwedeng magbukas indoors nang may mga modipikasyon<br>– +Mga sauna<br>– +Mga spa<br>– +Mga steam room<br>– Maximum na 50% kapasidad","Puwedeng magbukas indoors nang may mga modipikasyon<br>– 10% ang maxiumim na kapasidad","Puwedeng magbukas indoors nang may mga modipikasyon<br>– 25% ang maxiumim na kapasidad<br>– +Mga indoor pool","Puwedeng magbukas nang outdoors lang nang may mga modipikasyon","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"fitness-guidance","Mga sauna at steam room","","fitness-guidance","Puwedeng magbukas indoors nang may mga modipikasyon<br>– +Mga sauna<br>– +Mga spa<br>– +Mga steam room<br>– Maximum na 50% kapasidad","Sarado","Sarado","Sarado","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"fitness-guidance","Mga gym at fitness center","","fitness-guidance","Puwedeng magbukas indoors nang may mga modipikasyon<br>– +Mga sauna<br>– +Mga spa<br>– +Mga steam room<br>– Maximum na 50% kapasidad","Puwedeng magbukas indoors nang may mga modipikasyon<br>– 10% ang maxiumim na kapasidad<br>– +Mga climbing wall","Puwedeng magbukas indoors nang may mga modipikasyon<br>– 25% ang maxiumim na kapasidad<br>– +Mga indoor pool","Puwedeng magbukas nang outdoors lang nang may mga modipikasyon","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"fitness-guidance","Mga yoga studio","","fitness-guidance","Puwedeng magbukas indoors nang may mga modipikasyon<br>– +Mga sauna<br>– +Mga spa<br>– +Mga steam room<br>– Maximum na 50% kapasidad","Puwedeng magbukas indoors nang may mga modipikasyon<br>– 10% ang maxiumim na kapasidad","Puwedeng magbukas indoors nang may mga modipikasyon<br>– 25% ang maxiumim na kapasidad<br>– +Mga indoor pool","Puwedeng magbukas nang outdoors lang nang may mga modipikasyon","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"fitness-guidance","Mga swimming pool","","fitness-guidance","Puwedeng magbukas indoors nang may mga modipikasyon","Puwedeng magbukas outdoors nang may mga modipikasyon","Puwedeng magbukas indoors nang may mga modipikasyon","Puwedeng magbukas outdoors nang may mga modipikasyon","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"fitness-guidance","Trung tâm khiêu vũ","","fitness-guidance","Có thể mở cửa trong nhà với điều chỉnh sửa đổi<br>– +Phòng xông hơi<br>– +Phòng mát-xa làm đẹp<br>– +Phòng tắm hơi<br>– Tối đa 50% sức chứa","Có thể mở cửa trong nhà với điều chỉnh sửa đổi<br>– Tối đa 10% sức chứa","Có thể mở cửa trong nhà với điều chỉnh sửa đổi<br>– Tối đa 25% sức chứa<br>– +Bể bơi trong nhà","Chỉ có thể mở cửa ngoài trời với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"fitness-guidance","Phòng tập thể hình và trung tâm thể dục","","fitness-guidance","Có thể mở cửa trong nhà với điều chỉnh sửa đổi<br>– +Phòng xông hơi<br>– +Phòng mát-xa làm đẹp<br>– +Phòng tắm hơi<br>– Tối đa 50% sức chứa","Có thể mở cửa trong nhà với điều chỉnh sửa đổi<br>– Tối đa 10% sức chứa<br>– +Tường leo núi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi<br>– Tối đa 25% sức chứa<br>– +Bể bơi trong nhà","Chỉ có thể mở cửa ngoài trời với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"fitness-guidance","桑拿和蒸汽房","","fitness-guidance","在有调整方案的情况下可以开放室内营业，<br>— +桑拿<br>— +水疗<br>— +蒸汽房<br>— 最多50%的容纳量","关闭","关闭","关闭","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"fitness-guidance","游泳池","","fitness-guidance","在有调整方案的情况下可以开放室内营业","在有调整方案的情况下可以开放户外营业","在有调整方案的情况下可以开放室内营业","在有调整方案的情况下可以开放户外营业","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"fitness-guidance","Bể bơi","","fitness-guidance","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa ngoài trời với điều chỉnh sửa đổi","Có thể mở cửa trong nhà với điều chỉnh sửa đổi","Có thể mở cửa ngoài trời với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
